n_nodes,influence,communities,nodes
35.0,2106.22,0.23941222706698784,"[0, 352, 324, 1573, 1831, 107, 366, 1758, 2188, 2450, 1821, 351, 1813, 1561, 799, 800, 1827, 804, 2855, 2113, 325, 1864, 3545, 4024, 1965, 2417, 1116, 2400, 3045, 2034, 1782, 379, 604, 3946, 252]"
20.999999999999996,2031.25,0.2518529683236852,"[0, 352, 1827, 1573, 1831, 1800, 107, 3940, 1934, 1821, 351, 799, 800, 2450, 1806, 804, 2855, 3126, 252, 1841, 349]"
56.00000000000001,2163.08,0.24744514024421393,"[0, 2689, 3814, 1800, 2188, 403, 1813, 1561, 1821, 1827, 1573, 1831, 2858, 1841, 1842, 4018, 3928, 2034, 2171, 13, 604, 3949, 713, 351, 352, 3817, 3946, 107, 252, 349, 885, 378, 3310, 3954, 1911, 3563, 2517, 1899, 2652, 3045, 2293, 1782, 2533, 3958, 3190, 1534, 2687, 2940, 1909, 1644, 1116, 366, 3439, 3566, 3668, 2986]"
54.0,2146.35,0.23328556064358008,"[0, 3591, 1800, 2450, 1813, 1558, 1821, 1827, 804, 1573, 1831, 3881, 3754, 2858, 1965, 3629, 1839, 1841, 4018, 439, 4024, 2622, 3903, 2111, 1625, 2273, 1858, 2889, 1768, 1899, 3563, 852, 2517, 3926, 1879, 604, 3566, 2780, 351, 349, 352, 3036, 867, 3836, 2293, 3190, 1909, 3958, 378, 3946, 107, 2940, 3817, 252]"
22.999999999999996,2058.43,0.25640904881399584,"[0, 1583, 3591, 1800, 2450, 403, 1813, 1561, 1573, 1821, 1827, 1539, 1831, 2858, 1841, 1842, 4018, 604, 351, 352, 107, 366, 252]"
21.999999999999996,2049.45,0.25965431824689067,"[0, 1583, 3591, 1800, 2450, 403, 1813, 1689, 1573, 1821, 1539, 2858, 1842, 352, 1827, 1831, 107, 1841, 351, 604, 366, 252]"
18.000000000000004,2031.27,0.2677745154684177,"[0, 2689, 3591, 1800, 2188, 1813, 1561, 1821, 799, 1841, 352, 1827, 1831, 107, 371, 252, 604, 351]"
11.999999999999998,1984.1,0.2747480693112303,"[0, 2689, 352, 1827, 1573, 1831, 1800, 107, 1813, 1821, 351, 894]"
8.999999999999996,1970.24,0.32594033233254494,"[0, 352, 1573, 1950, 1899, 2622, 107, 1821, 351]"
63.0,2171.85,0.23513375123419367,"[0, 3591, 1800, 2450, 1813, 1821, 799, 800, 1827, 804, 1573, 1831, 2986, 1965, 1969, 4018, 2359, 4024, 313, 1979, 2495, 1860, 1863, 1480, 1864, 2940, 2508, 3020, 852, 213, 3926, 1879, 2517, 3545, 1625, 3285, 604, 349, 2652, 351, 352, 1116, 3045, 2533, 3817, 3946, 107, 1899, 3563, 366, 3566, 1644, 2293, 3190, 3958, 885, 1782, 378, 1909, 252, 1534, 2687, 3836]"
7.000000000000005,1922.42,0.3202435840566036,"[0, 352, 1782, 107, 1969, 1821, 351]"
13.0,1990.74,0.27654677039645637,"[0, 352, 1827, 1573, 3591, 1800, 1831, 107, 1813, 1821, 894, 351, 3170]"
44.99999999999999,2125.4,0.23704278844725823,"[0, 1800, 2450, 1821, 1827, 2351, 3904, 1965, 1573, 1969, 1841, 1970, 4018, 4024, 1864, 2781, 351, 2537, 1782, 1598, 2109, 2889, 1874, 604, 252, 3285, 213, 1879, 352, 107, 2273, 1625, 349, 2780, 1899, 3563, 366, 3946, 2287, 3566, 2293, 3031, 1909, 3958, 378]"
21.999999999999996,2063.21,0.2719101615771693,"[0, 2100, 3591, 1800, 2188, 403, 1813, 1561, 1821, 1827, 1573, 2858, 1831, 1842, 1841, 4018, 352, 351, 1539, 107, 366, 252]"
