heuristic,model,graph,seed,k,spread,community,fairness,budget,time
CELF,WC,wiki-vote_di,2,12,0.044095867534673074,0.04008049555531108,0.03279256659373049,0.0385303666965914,0.010223645626945934
CELF,WC,wiki-vote_di,2,13,0.04580484007925275,0.04176891737675548,0.03408303613025795,0.03978748694941865,0.010565440135861871
CELF,WC,wiki-vote_di,2,14,0.04695864704217379,0.04282267768806747,0.03493940805500387,0.04062302659464993,0.010796201528446079
CELF,WC,wiki-vote_di,2,15,0.048083399377299746,0.04398097248498227,0.03575558610834184,0.041425746869977076,0.01102115199547127
CELF,WC,wiki-vote_di,2,16,0.049671624681573726,0.04543051946650989,0.03688921720083137,0.04254357677353753,0.011338797056326065
CELF,WC,wiki-vote_di,2,17,0.05108589017831871,0.046714429501184804,0.03793249279145747,0.04352973808864104,0.011621650155675062
CELF,WC,wiki-vote_di,2,18,0.052890447212001125,0.048358186655483845,0.0392692647552698,0.04477335631553321,0.011982561562411545
CELF,WC,wiki-vote_di,2,19,0.054436852533257855,0.04976173173663525,0.04040116875701266,0.04582193027018781,0.01229184262666289
CELF,WC,wiki-vote_di,2,20,0.05493388055476931,0.050209889441169775,0.04076284099332793,0.04615634837805507,0.012391248230965182
CELF,WC,wiki-vote_di,2,21,0.05718559298046985,0.05225645678280756,0.042385038153935004,0.04765967047849319,0.01284159071610529
CELF,WC,wiki-vote_di,2,22,0.057658052646476075,0.05268492782520964,0.042720923976492936,0.04797098347554743,0.012936082649306535
CELF,WC,wiki-vote_di,2,23,0.0589984149448061,0.05397302173384155,0.04544062802686142,0.0488319650680835,0.01320415510897254
CELF,WC,wiki-vote_di,2,24,0.0589984149448061,0.05397302173384155,0.04544062802686142,0.0488319650680835,0.01320415510897254
CELF,WC,wiki-vote_di,2,25,0.06010123124823096,0.05497759783634619,0.04630234864736888,0.049520978051573246,0.013424718369657512
CELF,WC,wiki-vote_di,2,26,0.061486767619586755,0.056250022069363144,0.047370348117050105,0.050368688580192375,0.01370182564392867
CELF,WC,wiki-vote_di,2,27,0.061486767619586755,0.056250022069363144,0.047370348117050105,0.050368688580192375,0.01370182564392867
CELF,WC,wiki-vote_di,2,28,0.06309265496744977,0.05793497952508356,0.05049953293942788,0.05133163351129207,0.014023003113501274
CELF,WC,wiki-vote_di,2,29,0.06383923011604868,0.05861506009298611,0.051104043002533794,0.05177089774315367,0.014172318143221056
CELF,WC,wiki-vote_di,2,30,0.0649547127087461,0.05963843445238919,0.05200465778796498,0.05242265611477815,0.01439541466176054
CELF,WC,wiki-vote_di,2,31,0.06510900084913672,0.059780137297468824,0.052129635298614245,0.05251160891073178,0.014426272289838664
CELF,WC,wiki-vote_di,2,32,0.0663860458533824,0.060939164101318125,0.05315733657856792,0.053232574602283006,0.014681681290687799
CELF,WC,wiki-vote_di,2,33,0.06665723181432212,0.06119746171309906,0.05337502217025805,0.053384060196631916,0.014735918482875743
CELF,WC,wiki-vote_di,2,34,0.06736150580243419,0.06184899217704199,0.05393716946594537,0.05377353012786712,0.014876773280498157
CELF,WC,wiki-vote_di,2,35,0.06830992074724031,0.06271471725468927,0.05468793500144777,0.054293284103788406,0.01506645626945938
CELF,WC,wiki-vote_di,2,36,0.06830992074724031,0.06271500913962379,0.05468793500144777,0.054293284103788406,0.01506645626945938
CELF,WC,wiki-vote_di,2,37,0.06832686102462497,0.06273043507119824,0.054701277971687806,0.05430242925317489,0.015069844324936313
CELF,WC,wiki-vote_di,2,38,0.06836371355788283,0.06276397443221321,0.054730177978981415,0.054322115130455664,0.015077214831587886
CELF,WC,wiki-vote_di,2,39,0.06995043872063403,0.064227076388607,0.056172291309751696,0.05516060621961628,0.015394559864138124
CELF,WC,wiki-vote_di,2,40,0.07037330880271725,0.0646283986819498,0.056518402504911074,0.055382263426762335,0.015479133880554769
CELF,WC,wiki-vote_di,2,41,0.07037330880271725,0.0646283986819498,0.056518402504911074,0.055382263426762335,0.015479133880554769
CELF,WC,wiki-vote_di,2,42,0.07037330880271725,0.0646283986819498,0.056518402504911074,0.055382263426762335,0.015479133880554769
CELF,WC,wiki-vote_di,2,43,0.07037330880271725,0.0646283986819498,0.056518402504911074,0.055382263426762335,0.015479133880554769
CELF,WC,wiki-vote_di,2,44,0.07072677611095388,0.06495028303582465,0.05680148851559646,0.05556127898732505,0.015549827342202095
CELF,WC,wiki-vote_di,2,45,0.07160945372204926,0.06575397684678665,0.057503244653222214,0.056005308690116225,0.01572636286442117
CELF,WC,wiki-vote_di,2,46,0.07160945372204926,0.06575455195255617,0.057503244653222214,0.056005308690116225,0.01572636286442117
CELF,WC,wiki-vote_di,2,47,0.07218475799603737,0.06627705983427676,0.05795361334229224,0.05628730723801793,0.015841423719218792
CELF,WC,wiki-vote_di,2,48,0.07252843192754034,0.06658782437805136,0.058220516038449355,0.05645453427441062,0.015910158505519387
CELF,WC,wiki-vote_di,2,49,0.07264752335125955,0.06671378264690245,0.05834735853382932,0.05651212801795233,0.01593397679026323
CELF,WC,wiki-vote_di,2,50,0.07292844607981885,0.06697068919293345,0.058571512935957325,0.05664676579220589,0.01599016133597509
CELF,WC,wiki-vote_di,2,51,0.07356088310217945,0.06754842779158433,0.05907706040712213,0.05694613111108959,0.01599016133597509
CELF,WC,wiki-vote_di,2,52,0.07381358618737617,0.0677873151178273,0.05928044078199557,0.05706353717111535,0.01616460798188508
CELF,WC,wiki-vote_di,2,53,0.07408630059439571,0.06803699985219538,0.05949862236223147,0.05718823539846962,0.016219150863288987
CELF,WC,wiki-vote_di,2,54,0.07436818567789415,0.06829628324227721,0.05972476468790335,0.057315357665161736,0.016275527879988677
CELF,WC,wiki-vote_di,2,55,0.07436818567789415,0.06830410461355713,0.05972476468790335,0.057315357665161736,0.016275527879988677
CELF,WC,wiki-vote_di,2,56,0.07523809793376735,0.06909910474486564,0.06041608884576101,0.05769200140495448,0.016449510331163316
CELF,WC,wiki-vote_di,2,57,0.07558071044438155,0.06941425970103472,0.0606866581187962,0.057838498297270044,0.016518032833286157
CELF,WC,wiki-vote_di,2,58,0.07587136994056044,0.06977890943127639,0.06091645855123714,0.05796148806615027,0.016576164732521936
CELF,WC,wiki-vote_di,2,59,0.07652936597792245,0.07050691738323708,0.06151986231135925,0.05823656165525764,0.016707763939994336
CELF,WC,wiki-vote_di,2,60,0.07652936597792245,0.07050691738323708,0.06151986231135925,0.05823656165525764,0.016707763939994336
CELF,WC,wiki-vote_di,2,61,0.07652936597792245,0.07050691738323708,0.062013584463182725,0.05823656165525764,0.016707763939994336
CELF,WC,wiki-vote_di,2,62,0.07652936597792245,0.07050691738323708,0.06201598102439891,0.05823656165525764,0.016707763939994336
CELF,WC,wiki-vote_di,2,63,0.07689119728276253,0.07084084024194662,0.06231745579040279,0.05838153036289585,0.01678013020096235
CELF,WC,wiki-vote_di,2,64,0.07737928106425135,0.07129022392463585,0.06271976391674655,0.058576154689794664,0.016877746957260114
CELF,WC,wiki-vote_di,2,65,0.07737928106425135,0.07129022392463585,0.06271976391674655,0.058576154689794664,0.016877746957260114
CELF,WC,wiki-vote_di,2,66,0.07761746391168979,0.07150952227951834,0.06291457087767596,0.05866973811615174,0.016925383526747804
CELF,WC,wiki-vote_di,2,67,0.07784724030568922,0.07174623647658054,0.06314659311692057,0.05875918625403532,0.01697133880554769
CELF,WC,wiki-vote_di,2,68,0.07786897820549109,0.07176945625873078,0.06322267927830198,0.058767529952610725,0.016975686385508063
CELF,WC,wiki-vote_di,2,69,0.07817432776677045,0.07224424208232014,0.06400654517269808,0.058881370734817855,0.01703675629776394
CELF,WC,wiki-vote_di,2,70,0.0783318426266629,0.07245113009815171,0.06414050119516645,0.058939570221462,0.017068259269742425
CELF,WC,wiki-vote_di,2,71,0.078363855080668,0.07248092091964081,0.06416755690486813,0.05895129158804037,0.017074661760543442
CELF,WC,wiki-vote_di,2,72,0.07885482592697425,0.07293680223587698,0.06457990997049642,0.05912929977559182,0.017172855929804692
CELF,WC,wiki-vote_di,2,73,0.0790542881403906,0.07312553907578526,0.06474860514918619,0.05920105237585602,0.017212748372487967
CELF,WC,wiki-vote_di,2,74,0.07917681856778942,0.07323931394070224,0.06485225229657854,0.05924468642698731,0.017237254457967727
CELF,WC,wiki-vote_di,2,75,0.07929039060288708,0.07334655727490766,0.0650108709688524,0.05928435639506048,0.01725996886498726
CELF,WC,wiki-vote_di,2,76,0.07938413529578263,0.07343383163010268,0.06509455708815128,0.059316270340436156,0.017278717803566372
CELF,WC,wiki-vote_di,2,77,0.07946030285876027,0.07350502866716027,0.06549841155369464,0.0593418671435744,0.0172939513161619
CELF,WC,wiki-vote_di,2,78,0.0797109397112935,0.07374665130756661,0.0657290348319186,0.05942329131007057,0.01734407868666855
CELF,WC,wiki-vote_di,2,79,0.07984140956694027,0.07386864327055298,0.066137242380854,0.05946535873716563,0.0173701726577979
CELF,WC,wiki-vote_di,2,80,0.07999821681290688,0.07406099919992039,0.06653404025661543,0.05951532761961356,0.017401534106991218
CELF,WC,wiki-vote_di,2,81,0.07999821681290688,0.07406099919992039,0.06653404025661543,0.05951532761961356,0.017401534106991218
CELF,WC,wiki-vote_di,2,82,0.08014494763656949,0.07421259285486483,0.06666507991407576,0.059561222444703646,0.01743088027172374
CELF,WC,wiki-vote_di,2,83,0.08014494763656949,0.07421259285486483,0.06666514994848237,0.059561222444703646,0.01743088027172374
CELF,WC,wiki-vote_di,2,84,0.08014494763656949,0.07421259285486483,0.06666514994848237,0.059561222444703646,0.01743088027172374
CELF,WC,wiki-vote_di,2,85,0.08018528163034248,0.07425032223618702,0.06670100136310866,0.05957332900785859,0.01743894707047834
CELF,WC,wiki-vote_di,2,86,0.08043829606566656,0.07449281766658557,0.06692569057616693,0.05964794839318496,0.01748954995754316
CELF,WC,wiki-vote_di,2,87,0.08043829606566656,0.07449281766658557,0.06695118487907256,0.05964794839318496,0.01748954995754316
CELF,WC,wiki-vote_di,2,88,0.08043829606566656,0.07449281766658557,0.06695153605982385,0.05964794839318496,0.01748954995754316
CELF,WC,wiki-vote_di,2,89,0.08043969714123973,0.07449413297751359,0.0669528234222029,0.0596483483846333,0.017489830172657792
CELF,WC,wiki-vote_di,2,90,0.08055333993772996,0.07466333005257023,0.06705342339983748,0.05968029488197532,0.01751255873195584
CELF,WC,wiki-vote_di,2,91,0.08061027455420322,0.07471675556311219,0.06710354686951533,0.05969557505323525,0.017523945655250492
CELF,WC,wiki-vote_di,2,92,0.08061027455420322,0.07471675556311219,0.06710402904810915,0.05969557505323525,0.017523945655250492
CELF,WC,wiki-vote_di,2,93,0.08073212567223323,0.07483124050406872,0.06721341033717367,0.0597269140664837,0.01754831587885649
CELF,WC,wiki-vote_di,2,94,0.08073212567223323,0.07483176739829836,0.06722535378876507,0.0597269140664837,0.01754831587885649
CELF,WC,wiki-vote_di,2,95,0.08081534106991224,0.07491009553611147,0.067308896098472,0.059747749253744195,0.017564958958392295
CELF,WC,wiki-vote_di,2,96,0.08081534106991224,0.07491014172107055,0.067308896098472,0.059747749253744195,0.017564958958392295
CELF,WC,wiki-vote_di,2,97,0.08081534106991224,0.07491014172107055,0.067308896098472,0.059747749253744195,0.017564958958392295
CELF,WC,wiki-vote_di,2,98,0.08081534106991224,0.07491014172107055,0.067308896098472,0.059747749253744195,0.017564958958392295
CELF,WC,wiki-vote_di,2,99,0.08081534106991224,0.0749101462476078,0.067308896098472,0.059747749253744195,0.017564958958392295
